iteration,node_id,radius,theta_rad,theta_deg
12,36,3.0,0.3564079118168375,20.42066913217561
12,3,5.0,0.5308051210375995,30.412893179385275
12,20,4.0,0.5308051221923147,30.412893245545582
12,37,3.0,0.5308051232663986,30.41289330708606
12,4,5.0,0.7136172866214925,40.88725871098911
12,21,4.0,0.7136172877668996,40.8872587766161
12,38,3.0,0.713617288856152,40.88725883902567
12,39,3.0,0.918041030041941,52.59987644124604
12,5,5.0,0.9180412767958661,52.599890579204526
12,22,4.0,0.9180412786158373,52.59989068348119
12,6,5.0,1.1384612990084557,65.22902757216576
12,23,4.0,1.1384613001222945,65.22902763598402
12,40,3.0,1.138461301203354,65.22902769792417
12,7,5.0,1.3554259922379184,77.6601887975646
12,24,4.0,1.3554259933235755,77.66018885976817
12,41,3.0,1.3554259943927567,77.66018892102774
12,8,5.0,1.5707963140145609,89.9999992677407
12,25,4.0,1.5707963140144872,89.99999926773648
12,42,3.0,1.5707963140144898,89.99999926773663
12,9,5.0,1.7861666336764805,102.3398096167521
12,26,4.0,1.7861666347054672,102.33980967570871
12,43,3.0,1.7861666357507178,102.33980973559716
12,10,5.0,2.003131326905626,114.77097084213277
12,27,4.0,2.0031313279069587,114.77097089950492
12,44,3.0,2.0031313289402446,114.77097095870784
12,11,5.0,2.2235513495088672,127.40010785747671
12,28,4.0,2.223551351137397,127.40010795078459
12,45,3.0,2.2235515979870346,127.400122094227
12,12,5.0,2.427975339291963,139.11273970327355
12,29,4.0,2.4279753402627957,139.1127397588982
12,46,3.0,2.427975341287639,139.11273981761738
12,13,5.0,2.610787504875658,149.58710523486604
12,30,4.0,2.610787505837632,149.5871052899831
12,47,3.0,2.610787506877329,149.58710534955335
12,14,5.0,2.785184716257971,159.57932940592346
12,31,4.0,2.7851847172590842,159.57932946328302
12,48,3.0,2.7851847183266494,159.57932952445
12,15,5.0,3.042501576861465,174.3224995160598
12,32,4.0,3.0425015778868367,174.32249957480926
12,49,3.0,3.0425015789491545,174.3224996356756
12,16,5.0,3.1328655236523386,179.49997228732158
13,0,5.0,0.008726711758693627,0.5000037528003329
13,1,5.0,0.08978047518918335,5.144042311019207
13,18,4.0,0.08978047537906035,5.1440423218983575
13,35,3.0,0.0897804755627341,5.144042332422088
13,2,5.0,0.35343575968431884,20.250377358911482
13,19,4.0,0.35343575987877035,20.250377370052732
13,36,3.0,0.35343576006135086,20.250377380513825
13,3,5.0,0.5263011580186411,30.154835107315957
13,20,4.0,0.5263011582201291,30.154835118860372
13,37,3.0,0.5263011584073175,30.154835129585475
13,4,5.0,0.7072695194284756,40.523558441497634
13,21,4.0,0.7072695196284055,40.52355845295277
13,38,3.0,0.7072695198184319,40.52355846384048
13,39,3.0,0.9123356407090571,52.272981711992834
13,5,5.0,0.9123356836286511,52.272984171104426
13,22,4.0,0.9123356839463743,52.27298418930862
13,6,5.0,1.1350736979739342,65.03493233021354
13,23,4.0,1.1350736981682759,65.0349323413485
13,40,3.0,1.135073698356835,65.03493235215213
13,7,5.0,1.3537089389167765,77.56180888906425
13,24,4.0,1.3537089391062997,77.56180889992314
13,41,3.0,1.3537089392928454,77.56180891061142
13,8,5.0,1.57079632456613,89.99999987230109
13,25,4.0,1.57079632456612,89.9999998723005
13,42,3.0,1.5707963245661203,89.99999987230052
13,9,5.0,1.7878837098466842,102.43819083440727
13,26,4.0,1.7878837100259541,102.43819084467869
13,43,3.0,1.7878837102081622,102.43819085511844
13,10,5.0,2.006518950789471,114.96506739325481
13,27,4.0,2.0065189509640144,114.96506740325542
13,44,3.0,2.006518951144194,114.96506741357894
13,11,5.0,2.22925696520281,127.72701555626324
13,28,4.0,2.2292569654866488,127.727015572526
13,45,3.0,2.229257008423184,127.72701803260826
13,12,5.0,2.434323129334817,139.47644128196427
13,29,4.0,2.434323129503964,139.47644129165568
13,46,3.0,2.4343231296826313,139.47644130189255
13,13,5.0,2.6152914907446188,149.84516461614405
13,30,4.0,2.615291490912284,149.84516462575058
13,47,3.0,2.6152914910937333,149.84516463614685
13,14,5.0,2.788156889079094,159.7496223645573
13,31,4.0,2.788156889253533,159.7496223745519
13,48,3.0,2.78815688943966,159.7496223852162
13,15,5.0,3.0518121735743122,174.8559574124543
13,32,4.0,3.051812173753192,174.85595742270337
13,49,3.0,3.0518121739382558,174.85595743330674
13,16,5.0,3.132865937373546,179.49999599180066
14,0,5.0,0.008726806284985419,0.5000091687579056
14,1,5.0,0.08047382444547779,4.61081050200259
14,18,4.0,0.08047382504413161,4.610810536302927
14,35,3.0,0.08047382562386544,4.610810569519229
14,2,5.0,0.3504230601043136,20.077762388036348
14,19,4.0,0.35042306071817664,20.077762423208107
14,36,3.0,0.3504230612942945,20.07776245621723
14,3,5.0,0.5218784666212327,29.90143355615564
14,20,4.0,0.5218784672568272,29.901433592572523
14,37,3.0,0.5218784678466464,29.901433626366675
14,4,5.0,0.7009062396412263,40.158969365827346
14,21,4.0,0.7009062402721685,40.15896940197767
14,38,3.0,0.7009062408713929,40.15896943631069
14,39,3.0,0.906601221045295,51.94442366730243
14,5,5.0,0.9066013592257657,51.94443158446021
14,22,4.0,0.9066013602288556,51.944431641933036
14,6,5.0,1.1316922499138728,64.84118962772932
14,23,4.0,1.1316922505270153,64.84118966285979
14,40,3.0,1.1316922511216352,64.841189696929
14,7,5.0,1.3519712164943534,77.46224472829415
14,24,4.0,1.3519712170922737,77.46224476255247
14,41,3.0,1.3519712176805996,77.46224479626106
14,8,5.0,1.5707963197683155,89.99999959740656
14,25,4.0,1.5707963197682968,89.99999959740549
14,42,3.0,1.5707963197682988,89.9999995974056
14,9,5.0,1.7896214218794773,102.5377543998954
14,26,4.0,1.7896214224443672,102.53775443226122
14,43,3.0,1.789621423018723,102.53775446516939
14,10,5.0,2.0099003884597724,115.15880950044962
14,27,4.0,2.009900389009744,115.15880953196069
14,44,3.0,2.0099003895777563,115.15880956450539
14,11,5.0,2.234991279361885,128.05556755598036
14,28,4.0,2.2349912802566947,128.05556760724917
14,45,3.0,2.2349914184913007,128.05557552750867
14,12,5.0,2.440686398732057,139.84102976233086
14,29,4.0,2.440686399264844,139.8410297928573
14,46,3.0,2.4406863998281083,139.84102982512997
14,13,5.0,2.6197141717519514,150.0985655719969
14,30,4.0,2.6197141722803248,150.09856560227044
14,47,3.0,2.6197141728528144,150.09856563507168
14,14,5.0,2.7911695782693378,159.92223674014295
14,31,4.0,2.791169578818625,159.9222367716148
14,48,3.0,2.791169579405052,159.92223680521457
14,15,5.0,3.06111881392877,175.38918862621088
14,32,4.0,3.061118814492638,175.38918865851812
14,49,3.0,3.061118815075483,175.3891886919127
14,16,5.0,3.132865833251106,179.4999900260243
15,0,5.0,0.008726821995641535,0.5000100689121945
15,1,5.0,0.07119023907832515,4.078900241715335
15,18,4.0,0.07119024006708183,4.07890029836692
15,35,3.0,0.07119024102879731,4.078900353469158
15,2,5.0,0.34732957075979815,19.90051850462692
15,19,4.0,0.34732957177888,19.90051856301601
15,36,3.0,0.34732957273485227,19.900518617789185
15,3,5.0,0.5175549473801921,29.65371415100041
15,20,4.0,0.5175549484356978,29.653714211476434
15,37,3.0,0.5175549494133442,29.653714267491445
15,4,5.0,0.694520523135765,39.79309476089738
15,21,4.0,0.694520524182718,39.793094820883375
15,38,3.0,0.694520525176811,39.7930948778407
15,39,3.0,0.9008250348180928,51.61347257480215
15,5,5.0,0.9008252528882368,51.61348506930104
15,22,4.0,0.9008252545522935,51.613485164644466
15,6,5.0,1.1283097250137373,64.64738522685364
15,23,4.0,1.1283097260318387,64.64738528518654
15,40,3.0,1.1283097270186493,64.64738534172663
15,7,5.0,1.350225318440131,77.36221213832711
15,24,4.0,1.350225319431785,77.3622121951447
15,41,3.0,1.3502253204075771,77.36221225105348
15,8,5.0,1.5707963151390096,89.99999933216687
15,25,4.0,1.570796315138959,89.99999933216397
15,42,3.0,1.5707963151389621,89.99999933216415
15,9,5.0,1.7913673099090357,102.63778641549152
15,26,4.0,1.7913673108462085,102.63778646918756
15,43,3.0,1.7913673117990323,102.63778652378035
15,10,5.0,2.0132829033351114,115.35261332694678
15,27,4.0,2.0132829042463616,115.35261337915756
15,44,3.0,2.0132829051880807,115.3526134331141
15,11,5.0,2.2407673758166076,128.3865135048964
15,28,4.0,2.2407673772987233,128.3865135898154
15,45,3.0,2.2407675954598276,128.38652608952592
15,12,5.0,2.447072105212491,140.20690379286907
15,29,4.0,2.4470721060959,140.20690384348467
15,46,3.0,2.447072107030098,140.20690389701028
15,13,5.0,2.624037680967879,150.34628440275546
15,30,4.0,2.62403768184317,150.34628445290593
15,47,3.0,2.624037682793496,150.3462845073556
15,14,5.0,2.7942630575890894,160.09948004917572
15,31,4.0,2.794263058499395,160.0994801013324
15,48,3.0,2.7942630594717786,160.09948015704586
15,15,5.0,3.0704023892723438,175.92109831218937
15,32,4.0,3.0704023902113233,175.92109836598894
15,49,3.0,3.070402391177943,175.92109842137216
15,16,5.0,3.1328658082804974,179.49998859531382
16,0,5.0,0.008726760518147783,0.5000065465112674
16,1,5.0,0.061961024410617044,3.5501051930354257
16,18,4.0,0.061961025414492485,3.5501052505532518
16,35,3.0,0.06196102639295693,3.550105306615135
16,2,5.0,0.344096123958973,19.71525564965956
16,19,4.0,0.34409612499483977,19.715255709010354
16,36,3.0,0.34409612596644884,19.715255764679455
16,3,5.0,0.5133346441197154,29.411908585909796
16,20,4.0,0.5133346451919099,29.411908647342013
16,37,3.0,0.5133346461834143,29.41190870415103
16,4,5.0,0.6881013476076785,39.42530309518436
16,21,4.0,0.6881013486708598,39.42530315610016
16,38,3.0,0.6881013496799526,39.425303213916926
16,39,3.0,0.8950211564726178,51.28093484079906
16,5,5.0,0.8950213752847228,51.280947377809184
16,22,4.0,0.8950213769744101,51.28094747462114
16,6,5.0,1.1249004932938644,64.4520506379228
16,23,4.0,1.124900494327539,64.45205069714798
16,40,3.0,1.1249004953291164,64.45205075453414
16,7,5.0,1.3484590888905101,77.26101463948254
16,24,4.0,1.3484590898974511,77.26101469717601
16,41,3.0,1.3484590908879506,77.26101475392745
16,8,5.0,1.5707963149670343,89.99999932231341
16,25,4.0,1.5707963149669906,89.99999932231091
16,42,3.0,1.570796314966994,89.9999993223111
16,9,5.0,1.7931335390861527,102.73898389299319
16,26,4.0,1.7931335400366113,102.73898394745045
16,43,3.0,1.79313354100329,102.73898400283707
16,10,5.0,2.0166921346824718,115.54794789453422
16,27,4.0,2.0166921356067347,115.54794794749058
16,44,3.0,2.0166921365622468,115.54794800223739
16,11,5.0,2.2465712530528408,128.71905117534465
16,28,4.0,2.2465712545560153,128.71905126147018
16,45,3.0,2.2465714734613655,128.71906380382288
16,12,5.0,2.453491280368045,140.57469543723755
16,29,4.0,2.4534912812638465,140.5746954885632
16,46,3.0,2.4534912822115955,140.57469554286521
16,13,5.0,2.628257983855809,150.5880899465007
16,30,4.0,2.628257984743062,150.58808999733657
16,47,3.0,2.6282579857080623,150.58809005262702
16,14,5.0,2.797496504017377,160.28474288279824
16,31,4.0,2.797496504939528,160.28474293563363
16,48,3.0,2.7974965059248205,160.2847429920867
16,15,5.0,3.0796316035675617,176.44989333952716
16,32,4.0,3.079631604519725,176.4498933940821
16,49,3.0,3.07963160549719,176.44989345008673
16,16,5.0,3.132865869415307,179.49999209808038
17,0,5.0,0.00872666064495101,0.5000008241986058
17,1,5.0,0.05290337570061038,3.031140149639929
17,18,4.0,0.052903375886870045,3.031140160311822
17,35,3.0,0.05290337606867803,3.0311401707286523
17,2,5.0,0.3406387753499121,19.517164166054947
17,19,4.0,0.3406387755427946,19.5171641771063
17,36,3.0,0.3406387757236299,19.517164187467397
17,3,5.0,0.509152742888762,29.1723032950356
17,20,4.0,0.5091527430880257,29.17230330645257
17,37,3.0,0.5091527432721228,29.172303317000555
17,4,5.0,0.6816059716457403,39.05314546621458
17,21,4.0,0.6816059718432953,39.05314547753365
17,38,3.0,0.6816059720307438,39.05314548827366
17,39,3.0,0.8891550325950353,50.94483070051267
17,5,5.0,0.8891550724722259,50.94483298530739
17,22,4.0,0.8891550727861384,50.94483300329325
17,6,5.0,1.1214638394304068,64.25514487589935
17,23,4.0,1.1214638396225283,64.25514488690709
17,40,3.0,1.1214638398086185,64.25514489756928
17,7,5.0,1.346675382682747,77.15881580188643
17,24,4.0,1.3466753828698628,77.15881581260737
17,41,3.0,1.346675383053867,77.15881582315004
17,8,5.0,1.5707963245981886,89.99999987413791
17,25,4.0,1.5707963245981806,89.99999987413744
17,42,3.0,1.5707963245981815,89.9999998741375
17,9,5.0,1.79491726615009,102.84118392556006
17,26,4.0,1.7949172663265145,102.84118393566844
17,43,3.0,1.7949172665060078,102.84118394595265
17,10,5.0,2.020128809402368,115.74485485154358
17,27,4.0,2.020128809573889,115.74485486137101
17,44,3.0,2.02012880975128,115.74485487153477
17,11,5.0,2.252437576427679,129.0551667459818
17,28,4.0,2.2524375767066838,129.0551667619676
17,45,3.0,2.2524376166013274,129.05516904776232
17,12,5.0,2.45998667718692,140.9468542612218
17,29,4.0,2.4599866773532026,140.94685427074907
17,46,3.0,2.459986677529189,140.94685428083235
17,13,5.0,2.632439905943861,150.82769643239862
17,30,4.0,2.632439906108522,150.827696441833
17,47,3.0,2.6324399062877957,150.82769645210465
17,14,5.0,2.800953873482859,160.4828355613878
17,31,4.0,2.8009538736536457,160.48283557117313
17,48,3.0,2.8009538738362507,160.4828355816356
17,15,5.0,3.0886892731325806,176.96885957782683
17,32,4.0,3.0886892733095466,176.96885958796625
17,49,3.0,3.088689273490955,176.96885959836018
17,16,5.0,3.1328659885512717,179.49999892406836
18,0,5.0,0.008726710876936683,0.5000037022793815
18,1,5.0,0.043999799699892275,2.5210028222248138
18,18,4.0,0.043999800522692,2.521002869367765
18,35,3.0,0.043999801330715786,2.521002915664118
18,2,5.0,0.3372336690916167,19.322065948661034
18,19,4.0,0.3372336699457782,19.322065997600884
18,36,3.0,0.3372336707453828,19.322066043414853
18,3,5.0,0.5049419171471933,28.931040751778667
18,20,4.0,0.5049419180295651,28.931040802334852
18,37,3.0,0.5049419188447609,28.93104084904213
18,4,5.0,0.675001841480468,38.67475668038944
18,21,4.0,0.6750018423562109,38.67475673056581
18,38,3.0,0.6750018431864169,38.67475677813311
18,39,3.0,0.883198352832796,50.60353809022536
18,5,5.0,0.883198534813923,50.60354851697589
18,22,4.0,0.8831985362053012,50.603548596695994
18,6,5.0,1.1179809290644311,64.05558881150658
18,23,4.0,1.1179809299157275,64.05558886028227
18,40,3.0,1.1179809307398887,64.05558890750322
18,7,5.0,1.3448718154010837,77.05547900857924
18,24,4.0,1.3448718162299607,77.0554790560704
18,41,3.0,1.3448718170447236,77.05547910275287
18,8,5.0,1.5707963170697707,89.99999944279134
18,25,4.0,1.5707963170697503,89.99999944279017
18,42,3.0,1.570796317069753,89.99999944279031
18,9,5.0,1.7967208171289926,102.94451978478786
18,26,4.0,1.796720817909612,102.94451982951405
18,43,3.0,1.7967208187041477,102.9445198750376
18,10,5.0,2.0236117034653556,115.94440998184395
18,27,4.0,2.0236117042240287,115.9444100253127
18,44,3.0,2.02361170500909,115.94441007029342
18,11,5.0,2.2583940980122947,129.39645029335887
18,28,4.0,2.2583940992475,129.3964503641309
18,45,3.0,2.2583942813067086,129.39646079535518
18,12,5.0,2.4665907910488007,141.3252421129314
18,29,4.0,2.4665907917839127,141.3252421550502
18,46,3.0,2.4665907925627173,141.32524219967243
18,13,5.0,2.636650715381929,151.0689580415338
18,30,4.0,2.6366507161107675,151.06895808329315
18,47,3.0,2.636650716904308,151.06895812875968
18,14,5.0,2.804358963438148,160.67793284468823
18,31,4.0,2.804358964194072,160.67793288799948
18,48,3.0,2.8043589650035288,160.67793293437794
18,15,5.0,3.0975928328312006,177.47899597120053
18,32,4.0,3.097592833616993,177.47899601622314
18,49,3.0,3.097592834417547,177.4789960620915
18,16,5.0,3.132865923262055,179.49999518327178
19,0,5.0,0.00872669701861561,0.5000029082560729
19,1,5.0,0.03518569037734261,2.0159915578758043
19,18,4.0,0.035185691034267344,2.0159915955148193
19,35,3.0,0.03518569168698675,2.0159916329128866
19,2,5.0,0.3338047832679451,19.125605262532414
19,19,4.0,0.3338047839544822,19.12560530186809
19,36,3.0,0.333804784596313,19.125605338642288
19,3,5.0,0.5007671865125617,28.691846305810305
19,20,4.0,0.5007671872217578,28.69184634644425
19,37,3.0,0.5007671878761196,28.691846383936422
19,4,5.0,0.6683327815627497,38.29264769378432
19,21,4.0,0.6683327822664072,38.292647734100925
19,38,3.0,0.66833278293306,38.292647772297315
19,39,3.0,0.8771843647611576,50.258961955678465
19,5,5.0,0.8771845015359883,50.258969792299006
19,22,4.0,0.8771845026531346,50.25896985630678
19,6,5.0,1.1144779722522071,63.854884170349536
19,23,4.0,1.114477972936376,63.85488420954953
19,40,3.0,1.114477973598297,63.85488424747481
19,7,5.0,1.3430584888968145,76.95158305300541
19,24,4.0,1.3430584895625972,76.95158309115195
19,41,3.0,1.3430584902167781,76.95158312863376
19,8,5.0,1.5707963189886782,89.99999955273664
19,25,4.0,1.5707963189886553,89.99999955273532
19,42,3.0,1.570796318988658,89.99999955273547
19,9,5.0,1.7985341477885568,103.04841597844256
19,26,4.0,1.7985341484147745,103.0484160143222
19,43,3.0,1.7985341490524276,103.04841605085703
19,10,5.0,2.0271146644329257,116.14511486108476
19,27,4.0,2.0271146650411485,116.14511489593338
19,44,3.0,2.027114665670998,116.14511493202109
19,11,5.0,2.2644081353877605,129.74102925280698
19,28,4.0,2.264408136377752,129.74102930952932
19,45,3.0,2.264408273216158,129.74103714979248
19,12,5.0,2.473259855121963,141.70735133762594
19,29,4.0,2.4732598557114165,141.7073513713991
19,46,3.0,2.4732598563363606,141.70735140720578
19,13,5.0,2.640825450172025,151.30815272559272
19,30,4.0,2.640825450756239,151.3081527590657
19,47,3.0,2.6408254513932468,151.30815279556356
19,14,5.0,2.807787853417181,160.8743937689015
19,31,4.0,2.8077878540231227,160.87439380361943
19,48,3.0,2.8077878546729194,160.87439384085002
19,15,5.0,3.1064069463100776,177.98400747368956
19,32,4.0,3.1064069469434052,177.98400750997658
19,49,3.0,3.1064069475813723,177.98400754652937
19,16,5.0,3.132865940957221,179.49999619713012
20,0,5.0,0.008726718712873999,0.5000041512455182
20,1,5.0,0.02618047825803801,1.5000309098195914
20,18,4.0,0.026180479293852962,1.5000309691674165
20,35,3.0,0.026180480341331924,1.5000310291835401
20,2,5.0,0.3303420764745917,18.927206777581983
20,19,4.0,0.330342077580468,18.92720684094403
20,36,3.0,0.3303420786135114,18.927206900133058
20,3,5.0,0.49675310458703587,28.46185635285793
20,20,4.0,0.49675310572970227,28.461856418327894
20,37,3.0,0.49675310678353146,28.46185647870786
20,4,5.0,0.6617503748775914,37.915503571686045
20,21,4.0,0.6617503760109182,37.91550363662089
20,38,3.0,0.6617503770841653,37.91550369811342
20,39,3.0,0.8712457917711354,49.91870678701981
20,5,5.0,0.871246014603409,49.91871955436862
20,22,4.0,0.8712460164025208,49.91871965745013
20,6,5.0,1.1110134194917163,63.656379919273014
20,23,4.0,1.1110134205936815,63.65637998241097
20,40,3.0,1.111013421659353,63.656380043469454
20,7,5.0,1.3412463706562807,76.84775632584414
20,24,4.0,1.3412463717279701,76.84775638724743
20,41,3.0,1.3412463727807669,76.84775644756824
20,8,5.0,1.5707963142356078,89.99999928040576
20,25,4.0,1.57079631423556,89.99999928040303
20,42,3.0,1.5707963142355656,89.99999928040334
20,9,5.0,1.8003462557357768,103.1522421158404
20,26,4.0,1.8003462567432507,103.15224217356439
20,43,3.0,1.800346257769347,103.15224223235538
20,10,5.0,2.0305792068999446,116.3436185223888
20,27,4.0,2.030579207877795,116.34361857841549
20,44,3.0,2.030579208890912,116.34361863646282
20,11,5.0,2.2703466121724083,130.08127890930373
20,28,4.0,2.270346613763929,130.08127900049115
20,45,3.0,2.2703468366999977,130.08129177378697
20,12,5.0,2.479842251513382,142.08449486993635
20,29,4.0,2.4798422524610495,142.08449492423372
20,46,3.0,2.479842253466305,142.0844949818306
20,13,5.0,2.644839521803729,151.53814208875252
20,30,4.0,2.6448395227425503,151.53814214254305
20,47,3.0,2.6448395237668523,151.5381422012312
20,14,5.0,2.8112505499170775,161.0727916640803
20,31,4.0,2.8112505508911467,161.07279171989035
20,48,3.0,2.8112505519366304,161.07279177979217
20,15,5.0,3.115412148146515,178.49996753258088
20,32,4.0,3.1154121491797424,178.49996759178046
20,49,3.0,3.1154121502068612,178.49996765063003
20,16,5.0,3.132865909745224,179.49999440881442
21,0,5.0,0.013530313029930756,0.7752298321058975
21,16,5.0,0.015708881981829712,0.9000526384279469
21,1,5.0,0.32827985381729663,18.809050122902725
21,17,4.0,0.32827985421177464,18.80905014550465
21,33,3.0,0.3282798545931664,18.809050167356787
21,2,5.0,0.4917875736185766,28.177352385323708
21,18,4.0,0.491787574030835,28.177352408944373
21,34,3.0,0.49178757441773435,28.177352431112073
21,3,5.0,0.6571725709094963,37.65321472487596
21,19,4.0,0.6571725713170701,37.653214748228216
21,35,3.0,0.6571725717026806,37.65321477032207
21,36,3.0,0.8640218635166826,49.50480618653435
21,4,5.0,0.8640219798023732,49.50481284921364
21,20,4.0,0.8640219804440589,49.504812885979526
21,5,5.0,1.1041847119919006,63.26512380000425
21,21,4.0,1.1041847123852646,63.26512382254234
21,37,3.0,1.1041847127703464,63.2651238446059
21,6,5.0,1.3376809321787926,76.64347174897053
21,22,4.0,1.337680932564536,76.643471771072
21,38,3.0,1.337680932945911,76.64347179292318
21,23,4.0,1.5707963225726256,89.9999997580817
21,39,3.0,1.5707963225726218,89.99999975808147
21,7,5.0,1.570796322572626,89.99999975808171
21,8,5.0,1.803911712212837,103.35652772401352
21,24,4.0,1.803911712580731,103.3565277450923
21,40,3.0,1.8039117129529474,103.35652776641872
21,9,5.0,2.037407932399642,116.73487567297482
21,25,4.0,2.037407932760045,116.7348756936244
21,41,3.0,2.037407933128559,116.73487571473868
21,10,5.0,2.2775706647312135,130.49518663190395
21,26,4.0,2.2775706653128425,130.49518666522883
21,42,3.0,2.277570781628598,130.49519332963072
21,11,5.0,2.484420073481761,142.34678474808678
21,27,4.0,2.484420073828462,142.34678476795128
21,43,3.0,2.4844200741963043,142.34678478902708
21,12,5.0,2.649805070772551,151.8226470876316
21,28,4.0,2.649805071114753,151.8226471072383
21,44,3.0,2.6498050714812322,151.822647128236
21,13,5.0,2.8133127905744937,161.19094935009053
21,29,4.0,2.8133127909337197,161.19094937067266
21,45,3.0,2.813312791305728,161.19094939198717
21,30,4.0,3.1258837631634933,179.09994687773954
21,14,5.0,3.128062332114894,179.22476968403308
22,0,5.0,0.028234063151667512,1.6176926570963839
22,1,5.0,0.32509692714522526,18.626681858093413
22,16,5.0,0.32509692785801686,18.626681898933363
22,31,4.0,0.32509692856469286,18.626681939422916
22,2,5.0,0.48659835904825033,27.880032291456217
22,17,4.0,0.4865983597806911,27.880032333421983
22,32,4.0,0.48659836049470906,27.8800323743322
22,3,5.0,0.6488174780293626,37.174503165404495
22,18,4.0,0.6488174787764215,37.17450320820782
22,33,3.0,0.648817479500436,37.174503249690794
22,34,3.0,0.8602222965604623,49.28710703596556
22,4,5.0,0.8602225667266226,49.28712251534631
22,19,4.0,0.8602225678862363,49.28712258178729
22,5,5.0,1.1013620853176185,63.10339920442683
22,20,4.0,1.1013620860331343,63.10339924542287
22,35,3.0,1.101362086739418,63.10339928588994
22,6,5.0,1.3363611375117135,76.56785308472303
22,21,4.0,1.3363611382171725,76.56785312514285
22,36,3.0,1.3363611389182941,76.56785316531416
22,37,3.0,1.5707963189888414,89.99999955274599
22,22,4.0,1.5707963189888174,89.99999955274461
22,7,5.0,1.5707963189888412,89.99999955274598
22,8,5.0,1.8052314990725946,103.43214594093446
22,23,4.0,1.8052314997605234,103.43214598034987
22,38,3.0,1.805231500452781,103.4321460200133
22,9,5.0,2.040230551266637,116.89659982122764
22,24,4.0,2.040230551944608,116.89659986007251
22,39,3.0,2.04023055263169,116.89659989943941
22,10,5.0,2.2813700701196313,130.71287652531956
22,25,4.0,2.2813700712230816,130.7128765885426
22,40,3.0,2.281370341417221,130.71289206952645
22,11,5.0,2.492775158554353,142.82549586021904
22,26,4.0,2.4927751592016127,142.82549589730428
22,41,3.0,2.4927751598709267,142.82549593565315
22,12,5.0,2.654994277535769,152.11996673418471
22,27,4.0,2.654994278197223,152.11996677208325
22,42,3.0,2.654994278876497,152.11996681100277
22,13,5.0,2.8164957094389633,161.37331716755722
22,28,4.0,2.816495710119334,161.3733172065396
22,43,3.0,2.816495710806307,161.37331724590024
22,14,5.0,3.113358574825603,178.38230644837196
23,0,5.0,0.03979651059552714,2.2801720964713676
23,1,5.0,0.32539898314262,18.643988391920747
23,16,5.0,0.3253989836978717,18.643988423734324
23,31,4.0,0.3253989842512822,18.643988455442415
23,2,5.0,0.4781858682177069,27.398032071673576
23,17,4.0,0.4781858687913865,27.398032104542995
23,32,4.0,0.4781858693496221,27.398032136527537
23,3,5.0,0.6410061682054975,36.726948080027945
23,18,4.0,0.6410061687771468,36.72694811278104
23,33,3.0,0.6410061693322313,36.72694814458504
23,34,3.0,0.8559921878972976,49.0447396626845
23,4,5.0,0.8559924064147895,49.044752182814534
23,19,4.0,0.8559924073107164,49.04475223414736
23,5,5.0,1.0987080966739478,62.951336856268846
23,20,4.0,1.098708097224413,62.95133688780818
23,35,3.0,1.0987080977684704,62.95133691898038
23,6,5.0,1.3350576469188296,76.49316857511577
23,21,4.0,1.3350576474628768,76.49316860628738
23,36,3.0,1.3350576480037992,76.49316863727995
23,37,3.0,1.5707963207701297,89.99999965480629
23,22,4.0,1.5707963207695952,89.99999965477566
23,7,5.0,1.570796320770072,89.99999965480298
23,8,5.0,1.8065349935459627,103.50683067287707
23,23,4.0,1.8065349940772322,103.50683070331658
23,38,3.0,1.806534994611821,103.50683073394626
23,9,5.0,2.042884543790823,117.04866239172276
23,24,4.0,2.042884544315801,117.04866242180178
23,39,3.0,2.042884544847241,117.04866245225105
23,10,5.0,2.285600234252523,130.95524707678186
23,25,4.0,2.2856002351032423,130.9552471255245
23,40,3.0,2.2856004536431924,130.9552596469413
23,11,5.0,2.500586472259436,143.273051167973
23,26,4.0,2.5005864727634814,143.27305119685266
23,41,3.0,2.500586473283811,143.27305122666536
23,12,5.0,2.66340677224644,152.60196717628227
23,27,4.0,2.663406772749215,152.60196720508918
23,42,3.0,2.6634067732664755,152.60196723472603
23,13,5.0,2.816193657322051,161.35601085606515
23,28,4.0,2.816193657841221,161.3560108858114
23,43,3.0,2.816193658364336,161.35601091578368
23,14,5.0,3.1017961309422426,177.71982721299855
24,0,5.0,0.048636975255807235,2.786693410439972
24,1,5.0,0.3254137903635228,18.644836783184797
24,16,5.0,0.32541379724814035,18.644837177644323
24,31,4.0,0.3254138041291822,18.644837571898982
24,2,5.0,0.46943836632215785,26.896837131775925
24,17,4.0,0.4694383734362292,26.89683753938219
24,32,4.0,0.46943838035806895,26.896837935974393
24,3,5.0,0.6327461097270682,36.253681590682696
24,18,4.0,0.6327461168086171,36.25368199642556
24,33,3.0,0.6327461236940314,36.253682390930734
24,34,3.0,0.8513550581298949,48.77905169795784
24,4,5.0,0.8513575613630054,48.779195122650215
24,19,4.0,0.8513575724728143,48.779195759195375
24,5,5.0,1.0957597118923907,62.78240685190503
24,20,4.0,1.0957597187248762,62.78240724337761
24,35,3.0,1.0957597254756954,62.782407630171065
24,6,5.0,1.3336091197704607,76.41017408300411
24,21,4.0,1.3336091265202363,76.41017446973777
24,36,3.0,1.3336091332309772,76.4101748542349
24,37,3.0,1.5707962520583225,89.99999571790973
24,22,4.0,1.5707962520501901,89.99999571744378
24,7,5.0,1.5707962520562155,89.999995717789
24,8,5.0,1.8079833710050817,103.58981658842647
